Date,Text_clean,Sentiment
2020-11-15,Ash Na ,negative
2020-11-15,Ash ,negative
2020-11-15,Ash oce,negative
2020-11-15,Ash Oce,negative
2020-11-15,Ash eune,negative
2020-11-15,Ash LANNA,negative
2020-11-15,Ash NA thanks,positive
2020-11-15,Ash NA  Thanks for the Skins,positive
2020-11-15,Ash Sorry too much work for nitro x,negative
2020-11-15,Ash Euw,negative
2020-11-15,HEY GUYS Im doing a Discord Nitro giveaway in my Discord atm Join and check out the giveaways channel to enter  ,positive
2020-11-15,Ash Euw,negative
2020-11-15,Ash EUNE,negative
2020-11-15,Ash EUW  Best of luck all D,positive
2020-11-15,Ash Euw,negative
2020-11-15,Ash LAN,negative
2020-11-15,Ash Oce,negative
2020-11-15,Ash LAN,negative
2020-11-15,Ash oceee tysm ash ,positive
2020-11-15,Ash EUW,positive
2020-11-15,Ash North America Goodluck everyone,positive
2020-11-15,Ash NA,negative
2020-11-15,Drawing the winners tomorrow Good luck everyone  ,positive
2020-11-15,Ash couldve said please smh,negative
2020-11-14, They want your land Reverse colonisation Asset managers flush with ash from QE and Corperate Corvid Relief  and vaccine boost to FTSE100AGBILL Leaves you naked in the wind,negative
2020-11-14,Ash MUSIC but in a good way  ,positive
2020-11-14,Ash MUSIC Before she said The feelings mutual She looked down and left which is a tell for lying,neutral
2020-11-14,MUSIC this genuinely terrifies me,negative
2020-11-14,come watch   ,positive
2020-11-14,Scan results  New 52 Week Closing High today UROV JWS PDD NIU FSR XPEL SPB FUTU FRHC CELH FTCH GRWG BRP ASH UTZ DLB ATNM AVID HI TCRR  ,negative
2020-11-14,  You are invited to test drive TradeIdeas PREMIUM features for 2 weeksNOVEMBER 9th20th via   Testdrive access will remain OPEN until Mon 16th NovEGAN APD APTO ADPT ASH MODN TXG FOXF SILK COHR FICO DOX VIR OSW VERX LPRO GO ,positive
2020-11-14,ltgt ATUS  CMCSA  ASH  DLB  EMN  DVA  LECO  ALB  ANET  SIVB,negative
2020-11-13,Ashland Global Holdings Inc Shares Close in on 52Week High  Market Mover  ASH stockmarket kwhenfinance,positive
2020-11-13,Scan results  New 52 Week Closing High today UROV JWS PDD NIU FSR XPEL SPB FUTU FRHC CELH FTCH BRP GRWG UTZ ASH ATNM DLB AVID TCRR SWAV  ,negative
2020-11-13,        Ash         Day6  he    ,positive
2020-11-13,Rose Above Upper Bollinger Band today TV LHX EVH CSU MERC DAN BRKR TDW TEAF EVN ASH EWP ATRO ADC XLE MOV AGO LTHM PE NWSA  ,positive
2020-11-13,Ash  had to tag two lovers of League i know to share my excitement,positive
2020-11-13,  Ash cest pas toi le pedophile qui aime jouer a ce jeu de merde ,negative
2020-11-13,  Ash ,negative
2020-11-13, Ash  ce meme me foudroie ,negative
2020-11-13,Ash euw,positive
2020-11-12,Ash NA,negative
2020-11-12, GridironGaming  Ash,negative
2020-11-12,Daily Chemical Reaction Locomotive Breath  US Chemical Rail Traffic Gains Steam Further Evidence Of Production Recoverychemicals energy energytransition climatechange APD ASH GEVO OXY BP ,positive
2020-11-12,Ashland Global ASH target raised by Credit Suisse to 94 at OUTPERFORM Stock currently around 75SPY QQQ TSLA AAPL AMZN MSFT BABA GOOG NVDA NIO FB WMT PTON TDOC SQ PENN DKNG TWTR MS CCL DDOG BYND MRNA PFE ,positive
2020-11-12,ASH Credit Suisse Maintains to Outperform  PT 9400 ,positive
2020-11-12,Ash I feel like the items changes everyone can slowly adjust too However then they decided lets change the design of every single item to an art style that isnt the same as the game Which then made it entirely difficult to shop quickly,positive
2020-11-12,Ash I think theyre gonna be good in the long run though Def overwhelming to get used to,positive
2020-11-12,Ash same here real confused about everything honestly,negative
2020-11-12,Ash Wowawewow,positive
2020-11-12,Ash i didnt get them yet ,negative
2020-11-12,Ash Yeah ARAM is hard af rn to figure out,negative
2020-11-12,Ash Grats on Plat It looks awesome on ya ,positive
2020-11-12,Ash Goodluck,positive
2020-11-12,wowow look at me goooooooo ,positive
2020-11-12, Ash Then again not automatically knowing what everyone else will have in a game sounds pretty aids lol,positive
2020-11-12,Ash I find it easiest to open the collection and make item sets before diving in It makes it easier,positive
2020-11-12,Ash I dont think a bit is the right wordIm extremely overwhelmed,negative
2020-11-12,Ash Thats why Ive been staying with Guild Wars 2 lately I dont want to deal with having to relearn all the items and stuff,positive
2020-11-12, Ash TRUUEE,positive
2020-11-12,Ash They are I had to go in Pbe to keep up with amateur league,negative
2020-11-12,Ash Hi welcome to me two years ago,positive
2020-11-12,Ash Zombie slaying time,negative
2020-11-12,Ash Agreed too many options,positive
2020-11-12,Ash I agree c,positive
2020-11-12,Ash Just copy streamers ,neutral
2020-11-12,Ash Taking a permanent break of league the closer Ill go to that game now is fan fictionfan art uu,negative
2020-11-12,Ash i dont like the way riot is going with the game it cant be simple anymore everything have to be super complex not just the items the champions itself the passives are massive from the new champs and the abilities are over to roof with text,negative
2020-11-11,Ash I just noticed that i suck overall gtD,negative
2020-11-11,Ash Same feeling here I think its even worse than when I started playing the very first time lol they are just too many things at once new icons effects objects ,negative
2020-11-11,Ash agree is too much,negative
2020-11-11,Ash Too much new stuff i dont even want to start a game and feel like a noob,negative
2020-11-11,All the changes in League atm are a bit overwhelming ,negative
2020-11-11,ASH Earnings Intelligence Analysis of recent earnings identified Ashland Inc NYSE ASH  business focus on growthmarginpersonalcare cashgrowthoperating growthmarginoperating,positive
2020-11-11,I never had the impression ash was part of any womens group ,neutral
2020-11-11,ASH  Ashland Global Holdings Inc 2020 Q4  Results  Earnings Call Presentation  economy trading stocks,positive
2020-11-11,Biggerthanusual earnings moves today from EGAN APD APTO ADPT ASH MODN TXG FOXF SILK COHR FICO DOX VIR OSW VERX LPRO GO LMND  ,positive
2020-11-11,doubling down on ash ,negative
2020-11-11,Biggerthanusual earnings moves today from EGAN APD APTO ADPT ASH MODN TXG FOXF SILK COHR FICO DOX VIR OSW VERX LPRO GO LMND  ,positive
2020-11-11,ASH  Ashland Global Holdings Inc ASH CEO Guillermo Novo on Q4 2020 Results  Earnings Call Transcript  stockmarket investing economy,negative
2020-11-11,DOWNSIDE MOMO ASH Ashland Global Holdings Inc    TradeIdeas via  ,negative
2020-11-11,Ashland Global Holdings Inc ASH held an earnings call on 11112020 Here are the highlights,positive
2020-11-11,20 DMA Support today PRQR VLYPP WHLR ASH CCAC CLPR  ,positive
2020-11-11,Current Russell 1000 Earnings Reported AAP ASH DHI FICO COHR Source Finscreener ,positive
2020-11-11,Earningsguidance moversDecliners ASH 328 RKT 218 DOYU 220 RXT 290 HUYA 276 TME 415 HCAT 288 PRPL 335 LMND 341 APD 440 PLMR 400 CVET 431 GO 891 DDOG 910 SILK 890 COHR 946 MODN 1796,negative
2020-11-11,Early premarket gappers Gapping up  ADPT 41 ASH 4 TME 37 ALC 35 GME 33 HUYA 3 EPD 24 DOX 23 PRPL 22 IVZ 21 MMSI 18 PRSP 17 BA 13 APD 13 XRX 12 PFE 12,negative
2020-11-11,Gapping up  In reaction to earningsguidance  ADPT 41 also to collaborate with GSK on clonoSEQ Assay ASH 4 DOYU 4 RPRX 34 ALC 31 MMSI 18 PRSP 17 PRPL 13,negative
2020-11-11,ASH Ashland Global Holdings Inc Q4 2020 Earnings Call ,positive
2020-11-11,Ash Euw,negative
2020-11-11,Gapping upFPRX 2841 FUBO 291 LPRO 10 IVA 97 ONEM 94 MESO 62 FICO 61 KRNT 56 LYFT 54 TDOC 5 TLSA 47 DOYU 43 SANM 42 ADPT 41 ASH 4 TME 37 ALC 35 GME 33 HUYA 3 EPD 24 DOX 23,negative
2020-11-11,Ash Supercute,positive
2020-11-11,ASH was analyzed by 8 analysts The buy consensus is at 85 So analysts seem to be very confident about ASH  ,positive
2020-11-11, Ash old splashesbottom right is Chinese Northern Front Swain,negative
2020-11-11,Ash Nice one upside down babysitter,positive
2020-11-11,Ash Super cute ,positive
2020-11-10,ASH reported earnings of 099 consensus was 079 Earnings Whisper was 080 via  whisperbeat ,neutral
2020-11-10,Ashland reports preliminary financial results for fourth quarter of fiscal year 2020 ASH ,positive
2020-11-10,Ashland EPS of 125 ASH ,positive
2020-11-10,ASH NEW ARTICLE  Recap Ashland Global Holdings Q4 Earnings  Get all the latest ASH related news here  ,positive
2020-11-10,Ash thank you Ash ,positive
2020-11-10,KingKurto happy birthday uwu nuzzles you o3o,positive
2020-11-10,ASH New Form 8K for Ashland Global Holdings IncFrom our Stock News Alerts App,positive
2020-11-10,ASH Ashland reports preliminary financial results for fourth quarter of fiscal year 2020 ,positive
2020-11-10,ASH  8K  Ashland Global   10 Nov 502pm Ashland reports preliminary financial results for fourth quarter of fiscal year 2020ASH 8K AshlandGlobal News,positive
2020-11-10,ASH  Ashland EPS of 125 ,positive
2020-11-10,ASH Ashland reports preliminary financial results for fourth quarter of fiscal year 2020From our Stock News Alerts App,positive
2020-11-10,ASH NYSE News Ashland reports preliminary financial results for fourth quarter of fiscal year 2020 BA00  BidAsk Size00  Volume548752  AverageVol384078  Outstanding0 ,positive
2020-11-10,ASH Ashland reports preliminary financial results for fourth quarter of fiscal year 2020,positive
2020-11-10,My current holdings are fico ash foxf ,positive
2020-11-10,76 Stocks Announce Earnings AMC Tuesday 1110 ADPT ALC AMK AMRK APTO ASH AVGR AZRE CLPT CLSD CNR COHR CPIX CPST CRIS CRWS CTIC CVET stocks stock StockMarket Investment investing trading Traders Markets OptionsTrading Options  ,negative
2020-11-10,Notable After Hours earnings todayRKT Rocket Companies DDOG Datadog LYFT LyftBRKS Brooks AutomationTXG 10X GenomicsADPT Adaptive BiotechnologiesASH  Ashland NYSE Nasdaq SPY DJIA,positive
2020-11-10,Ash I wuv you happy today was good,positive
2020-11-10,Earnings After CloseNov 10 SPX NDXRKT Rocket Companies PCAR PaccarDDOG Datadog TME Tencent Music TXG 10X GenomicsFICO Fair Isaac LYFT ADPT Adaptive BiotechnologiesASH  Ashland BRKS Brooks Automation ,positive
2020-11-10,earnings after the close  RKT DDOG LYFT TME GO RXT GEVO EGAN BRKS FICO VIR HCAT RESN ISR PLMR COHR TXG SILK KRNT ONEM CLSD FUBO FOXF MYO CVET PSTL MODN SANM DOX ADPT ASH INVE STAF VEC CNR EYEN PRSP PNTG APTO ALC  ,positive
2020-11-10,We know youve still got Vaccine and Election fever but heres some of who is reporting after hoursRKT DDOG LYFT TME GO RXT GEVO EGAN BRKS FICO VIR HCAT RESN ISR PLMR COHR TXG SILK KRNT ONEM CLSD FUBO FOXF MYO CVET PSTL MODN SANM DOX ADPT ASH ,negative
2020-11-10,Ash Rare tweet that we can ever see,negative
2020-11-10,Ash Very cute,positive
2020-11-10,ASH reports after the close Estimize Consensus 006 EPS and 634M Revs compared to WS  ,positive
2020-11-10,Ash hey just wanted to say I really enjoyed  your presence on Toasts stream today your voice is so nice too,positive
2020-11-10,earnings after the close RKT DDOG LYFT TME GO RXT GEVO EGAN BRKS FICO VIR HCAT RESN ISR PLMR COHR TXG SILK KRNT ONEM CLSD FUBO FOXF MYO CVET PSTL MODN SANM DOX ADPT ASH INVE STAF VEC CNR EY ,positive
2020-11-10,UP WITH EARNINGS ASH Ashland Global Holdings Inc   TradeIdeas via  ,positive
2020-11-10,BULLISH Waning Momentum in ASH  Price 79515m Change  03910m Change  13615m Change  31bullish Find out more at  ,positive
2020-11-10,earnings after the close RKT DDOG LYFT TME GO RXT GEVO EGAN BRKS FICO VIR HCAT RESN ISR PLMR COHR TXG SILK KRNT ONEM CLSD FUBO FOXF MYO CVET PSTL MODN SANM DOX ADPT ASH INVE STAF VEC CNR EYEN PRSP PNTG APTO ALC ,positive
2020-11-10,Top Earnings Mon 1110 Aft ADPT AMK AMRK ASH AVGR BRKS CHRA CLPT CLSD CNR COHR CPST CRIS CRWS CTIC CVET CYAD DDOG DMS DOX EGAN EYEN FAT FICO FOXF FTEK FUBO GEVO GLAD GO GOSS HCAT HTGM INVE ISR KODK KRNT 12,positive
2020-11-10,Ash Noooo Dont delete Youre so pretty,positive
2020-11-10,Ash That was a lot of fun to watch,positive
2020-11-10,Ash Uhh umm I was asleep but uh your welcome ,positive
2020-11-10,Ash lt3,negative
2020-11-10,Ash You are an attractive young lady,positive
2020-11-10,Ash Felt and are,positive
2020-11-10,Ash Glad to hear it was a nice day for you,positive
2020-11-10,Earnings Scheduled For November 10 2020Reporting After The Closing   JHX LMND ASH GLAD AMK PRSP ADPT LYFT ONEM OPRT TXG DOX ALC AMRK APTO AUPH AVGR BAK BRKS CHRA CLPT CLSD CNR COHR CPIX CPST CRIS CRWS CTIC CVET CXDO MarketUpdate MarketWatch ,positive
2020-11-10,Ash EUNE,negative
2020-11-10,Ash ,negative
2020-11-10,Ash yes you are cute please dont delete it qq,positive
2020-11-10,Ash Well Thanks to you,positive
2020-11-10,Today was such a nice day  thank you for everything lt3,positive
2020-11-10,Ash ,negative
2020-11-10,Ash ,negative
2020-11-10,Ash So so like this Ash,positive
2020-11-10,Ash Euw,negative
2020-11-10,Ash NA,negative
2020-11-10,Ash So thats the aussie behind the content,positive
2020-11-10,Ash Sehr niedlich ,positive
2020-11-10,Ash Senpai u so cute kyaaaa gtlt ,positive
2020-11-10,Ash Na,negative
2020-11-10,Ash i love this pic  youre so cute,positive
2020-11-10,Ash  When you play with the TOP TIER PLAYERS and everybody loved you this is what you get 908K to this OMG IM HERE FOR IT ,positive
2020-11-10,Ash Youre so beautiful,positive
2020-11-10,Ash You are sugoi,negative
2020-11-10,for everyone whos asking ashs social media accounts here ya go twitter Ash twitch  youtube Day6 also said lets help her reach 100k subs lt33,positive
2020-11-10,Ash CUTIEE,negative
2020-11-10,Ash Fall in love ,positive
2020-11-10,Ash NA,negative
2020-11-10,Ash You look beautiful ,positive
2020-11-10,Ash Lookin pretty ,positive
2020-11-10, Ash ,negative
2020-11-10,Here are some of the largest stocks that report earnings tomorrow afternoonRocket RKTDatadog DDOGLYFTAlcon ALCTencent Music TME10x TXGFair Issac FICOAmdocs DOXAdaptive Biotech ADPTAshland ASH1life ONEMGrocery Outlet GOPerspecta PRSPKodak KODK,positive
2020-11-10,Ash I thought you were a guy,positive
2020-11-10,Ash HECC lt3,negative
2020-11-10,Ash ,negative
2020-11-10,Ash Cute ,positive
2020-11-10,Ash Omg  pretty lady ,positive
2020-11-10,Ash Ash youre so pretty ,positive
2020-11-10,Ash ,negative
2020-11-10,Ash when my day was super bad this showed up My day is now better ,positive
2020-11-10, nou ,positive
2020-11-10,Ash U R STUNNING GUURL,positive
2020-11-10,Ash Youre the cutest person alive,positive
2020-11-10,Ash the CUTEST ,positive
2020-11-10,Ash My heart ,positive
2020-11-10,Ash ,negative
2020-11-10,Ash oh thats why your profile picture is cute,positive
2020-11-10,Ash Dont delete this pls you are soooooooo beautiful lt3,positive
2020-11-10,Ash absolutely super cute ,positive
